company,title,link,description,source
스윗코리아,프론트엔드 개발자 (Front-end Developer),https://www.rallit.com/positions/1108/%ED%94%84%EB%A1%A0%ED%8A%B8%EC%97%94%EB%93%9C-%EA%B0%9C%EB%B0%9C%EC%9E%90-front-end-developer,"협업의 완성을 위한, Swit의 신규기능 개발Swit의 채팅, 태스크 기능 및 데스크탑 어플리케이션, 모바일웹 등의 다양한 서비스개발Mac, Windows, Linux등의 크로스플랫폼 애플리케이션 개발Front-End 개발 문서 및 컨벤션 저작과 Swit의 공용 Library 개발
4년 이상의 개발경력 또는 그에 준하는 경험을 갖추신 분Angular, React, Vue.js 등 1개 이상의 Front-End Framework 사용에 능숙하신 분HTML, CSS, JavaScript 에 대한 이해가 깊으신 분아키텍쳐 설계 및 제안, 코드리뷰, 테스트 등 품질향상을 위해 적극적인 분RESTful API 연동을 통해 SPA 운영/개발에 경험 있으신 분기획/디자인/백엔드/운영 등 다양한 파트와 커뮤니케이션에 능숙하신 분
Electron, Ionic 등 Cross-Platform 어플리케이션 개발 경험TypeScript를 이용한 개발 경험UI 라이브러리 개발 및 운영 경험Redux를 이용한 상태관리, Rxjs를 이용한 비동기 기반 애플리케이션 개발 경험npm Package를 이용한 라이브러리 배포 및 개발 경험반응형, 접근성, 웹표준을 고려한 UI 개발 경험소프트웨어 국제화(i18n) 경험채팅 및 협업도구, 이메일, WYSIWYG 에디터에 대한 개발 경험",rallit
씨드앤,백엔드 개발자 (5년 이상~10년 이하),https://www.rallit.com/positions/3337/%EB%B0%B1%EC%97%94%EB%93%9C-%EA%B0%9C%EB%B0%9C%EC%9E%90-5%EB%85%84-%EC%9D%B4%EC%83%81-10%EB%85%84-%EC%9D%B4%ED%95%98,"[주요 기술]DevelopmentLanguages: JavaScript, TypeScript, JavaFrameworks: Express.js, Nest.jsVersion Control: GitHubInfrastructureCloud: AWS, AzureContainer: Docker, KubernetesDeployment: JenkinsDatabaseRDBMS: MySQLNoSQL: DynamoDBData PipelineApache KafkaKafka StreamsCollaboration ToolsProject Management: Jira, ConfluenceCommunication: SlackAPI Documentation: SwaggerDocument Management: Notion[주요 업무]RESTful API 설계, 개발 및 유지보수서비스 모니터링 및 성능 최적화데이터베이스 설계 및 쿼리 최적화
Node.js 기반 백엔드 개발 실무 5년 이상 또는 그에 준하는 경력을 가진 분Express.js, Nest.js 프레임워크를 활용한 서비스 개발/운영 경험을 가진 분MySQL 등 RDBMS 설계 및 운영 경험을 가진 분RESTful API 설계 및 개발 경험을 가진 분
TypeScript 기반의 백엔드 개발 경험을 가진 분AWS/Azure 클라우드 환경에서의 서비스 구축 및 운영 경험을 가진 분Docker, Kubernetes를 활용한 컨테이너 기반 서비스 운영 경험을 가진 분Jest, Mocha 등을 활용한 테스트 코드 작성 경험을 가진 분시스템 모니터링 및 로깅 시스템 구축 경험을 가진 분코드 리뷰와 지식 공유에 적극적이며 팀 협업을 중요시하는 분",rallit
와탭랩스,데브옵스 엔지니어(DevOps Engineer),https://www.rallit.com/positions/1305/%EB%8D%B0%EB%B8%8C%EC%98%B5%EC%8A%A4-%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4-devops-engineer,"멀티 클라우드/글로벌 리전 에서 24시간 서비스를 제공합니다.Ubuntu Linux 를 주력으로 다양한 OS 환경을 활용합니다.KVM, OpenStack 가상화 도구를 활용합니다.Kubernetes 를 활용합니다.Java를 주력으로 Script 부터 Go, PHP, Python, NodeJS, Ruby, .Net, Rust 등을 상황에 따라 사용합니다.Infra as a Code, Docs as a Code 와 같은 자동화 기술을 적극 활용합니다.이슈 분석을 위해 Linux Kernel, JVM Bytecode 내부 까지 추적합니다.Asciidoctor, Notion 을 활용해 기술문서를 작성합니다SRE 업무SLO(Service Level Objectives) 달성을 위한 서비스 튜닝시스템(서버, 기반 인프라) 구축 및 운영서비스 운영 자동화 및 프로세스 개선서비스/시스템에서 발생하는 다양한 이슈 처리SRE 업무 전반에 필요한 도구 및 서비스 개발내부지원 업무개발 생산성과 품질향상을 위한 타 부서 지원보안 및 품질 인증고객지원 업무성능 및 이슈 컨설팅온라인기반 고객지원
필수  (경력: 7~12년)Shell, Python 등 하나 이상 스크립트 언어 활용 가능자원활한 커뮤니케이션 능력추가  중 셋 이상 충족해야 합니다.무중단 대용량 서비스 운영 경험자CI/CD 숙련자자동화 도구 개발 경험자 또는 숙련자클라우드 보안업무 경험Observability 개발 또는 기술지원 경험Java 애플리케이션 개발 경험
MSA 서비스 구축 및 운영 경험오픈소스 모니터링 구축 경험ISMS, ISO 27001, CSAP 등 보안 인증 경험주요 오픈소스 프로젝트 Committer 및 기여자B2B SaaS 업무 경험자",rallit
베링랩,NLP 개발자,https://www.rallit.com/positions/2292/nlp-%EA%B0%9C%EB%B0%9C%EC%9E%90,"번역엔진 학습, 성능 개선, 도메인/언어 확장Neural Machine Translation (NMT) 성능 개선을 위한 리서치 및 엔지니어링NMT 관련 분야 최신 기술 (Quality Estimation, Automatic Post-Editing, Word Alignment, etc.) 모델 개발, 성능 개선을 위한 실험 및 엔지니어링
Multilingual NLP, neural machine translation 를 다뤄본 경험최신 ML/NLP 알고리즘과 관련 기술에 대한 이해최신 ML 논문을 이해, 구현, 검증할 수 있는 능력딥러닝 프레임워크의 능숙한 사용 (PyTorch or TensorFlow)주도적으로 일하고 결과를 만들어내는 능력
자연어 처리 부분 석사 이상Kaggle, WMT 등 머신러닝 관련 대회에서 좋은 성과를 거두거나 국제 학술대회에 논문을 기재하신 분",rallit
휴머스온,Backend Engineer(메세징 서비스 기술 운영),https://www.rallit.com/positions/3108/backend-engineer-%EB%A9%94%EC%84%B8%EC%A7%95-%EC%84%9C%EB%B9%84%EC%8A%A4-%EA%B8%B0%EC%88%A0-%EC%9A%B4%EC%98%81,"[메시징 서비스 운영]문자, 알림톡/친구톡, RCS 등 메시징 서비스 중계 시스템(IMC) 관리.시스템 상태 점검 및 장애 발생 시 신속한 대응.[고객 기술 지원]고객사의 기술 문의 및 요청 사항 해결.메시징 서비스 사용법에 대한가이드 제공 및 설명.[서버 및 데이터 관리]리눅스 기반 서버 관리 및 유지보수.데이터베이스(MySQL, Oracle 등) 점검 및 관리.
IT 운영 분야에서 3년 이상의 경력 보유하신 분리눅스 기반 서버 관리 경험이 있으신 분데이터베이스(MySQL, Oracle 등) 사용 경험이 있으신 분고객 요청이나 기술 문의에 친절하고 정확히 응대할 수 있는 분
간단한 스크립트 작성 또는 개발 경험이 있는 분메시징 서비스(문자, 알림톡/친구톡, RCS 등) 운영 경험이 있는 분IT 운영이나 기술 지원 업무에서 고객 커뮤니케이션 경험이 있는 분",rallit
(주)써머스플랫폼,[스마트택배] 스윗트래커CIC_인프라 담당 채용,https://www.rallit.com/positions/1549/%EC%8A%A4%EB%A7%88%ED%8A%B8%ED%83%9D%EB%B0%B0-%EC%8A%A4%EC%9C%97%ED%8A%B8%EB%9E%98%EC%BB%A4cic-%EC%9D%B8%ED%94%84%EB%9D%BC-%EB%8B%B4%EB%8B%B9-%EC%B1%84%EC%9A%A9,"Public Cloud(AWS, KT) 서비스 운영관리On-Premise 서버 운영관리보안장비(방화벽/IPS/VPN) 운영관리
학력 : 학력무관경력 : 2년~ 8년보안장비 운영 경험자Cloud 서비스 운영 경험자리눅스 운영 경험자
H/W, S/W 보안관리 경험자 우대개인정보보호 보안관리 경험자 우대동료와의 커뮤니케이션 협업이 즐거우신분",rallit
콘센트릭스 Catalyst,Adobe AEM 개발 전문가,https://www.rallit.com/positions/1682/adobe-aem-%EA%B0%9C%EB%B0%9C-%EC%A0%84%EB%AC%B8%EA%B0%80,"글로벌 웹 운영/확산 프로젝트 PMO 업무 수행AEM 기반의 웹 개발 업무
과장~ 부장급Adobe AEM 솔루션 기반 구축/운영 프로젝트 경험자웹 시스템 운영/구축 경험자
• 솔루션 기반 구축/운영 프로젝트 경험자 우대",rallit
(주)뷰런테크놀로지,시스템 SW 엔지니어,https://www.rallit.com/positions/2044/%EC%8B%9C%EC%8A%A4%ED%85%9C-sw-%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4,"Multi thread SW architecture 설계 및 개발통신 프토토콜 설계 및 개발C/C++기반 REST API 활용C++gRPC, ProtoBuf 활용TCP/IP, UDP 통신 프로그래밍Software GUI(QT) 개발
Multi thread SW architecture 설계 및 개발 경력이 있으신 분관련분야 경력 2년 이상이신 분관련분야(컴퓨터 공학 등) 학사 학위자 이상 또는 이에 준하는 경력을 가지신 분C/C++에 대한 깊은 이해도와 능숙한 개발 경력이 있으신 분
컴퓨터 공학 석사 학위가 있으신 분CMAKE build system 이해도가 있으신 분Windows 및 Linux에서 gcc프로그래밍 경험이 있으신 분LiDAR 센서 데이터 Parsing 경험이 있으신 분자율주행/ADAS 기술에 관심을 가지고 있으신 분",rallit
(주)인터프로커뮤니케이션,[인터프로인디고] 웹 사이트 개발자 모집,https://www.rallit.com/positions/339/%EC%9D%B8%ED%84%B0%ED%94%84%EB%A1%9C%EC%9D%B8%EB%94%94%EA%B3%A0-%EC%9B%B9-%EC%82%AC%EC%9D%B4%ED%8A%B8-%EA%B0%9C%EB%B0%9C%EC%9E%90-%EB%AA%A8%EC%A7%91,"신규 프로젝트 개발interproindigo.com사이트 유지보수인쇄솔루션 개발: 웹,응용프로그램
PHP 개발경력 3년이상HTML, CSS, javascript웹퍼블리싱 활용 가능자LAPM 활용 가능자
Laravel 프레임워크 사용가능자PHP 쇼핑몰 개발 경험자DB분석 및 기본설계 능력 있으신분밝고 적극적인 성격의 소유자로 소통에 무리가 없는 분",rallit
콘센트릭스 Catalyst,이커머스 개발 PM/PL,https://www.rallit.com/positions/1683/%EC%9D%B4%EC%BB%A4%EB%A8%B8%EC%8A%A4-%EA%B0%9C%EB%B0%9C-pm-pl,"프로젝트 관련 제안, 보고서 등 문서 작성인력 관리, 이슈 관리, 진척 관리요구사항 분석 및 개발 공수 계획 수립개발자 상세 개발 방안 가이드 및 개발 결과 리뷰 (PL)
대졸 이상웹/이커머스 등 디지털 채널 구축,운영 경험PL의 경우, 개발 실무 겸직 가능하신 분
IT 플랫폼 서비스 또는 SI 프로젝트 PM/PL 경력PL의 경우, 개발 실무 겸직 가능자이커머스 또는 관련 서비스 기업 경험",rallit
미리디,[커머스프로덕션] Jr. QA 엔지니어,https://www.rallit.com/positions/3169/%EC%BB%A4%EB%A8%B8%EC%8A%A4%ED%94%84%EB%A1%9C%EB%8D%95%EC%85%98-jr-qa-%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4,"""미리디에서 이런 일들을 함께 하고 싶어요""QA 엔지니어들로 구성된 챕터에 소속되고 특정 프로덕트를 담당하는 스쿼드에도 소속될 수 있어요.스쿼드는 다양한 챕터(PM, 개발자, QA, 데이터, 프로덕트디자이너, 컨텐츠매니저 등)로 구성되며 담당 프로덕트에 오너십을 갖고 좀 더 집중할 수 있어요.테스트케이스 작성&수행과 매주 발생 하는 정기배포 이슈에 대해서 개선 사항을 도출 해요 .매주 업데이트되는 수십 가지 피처들의 기능과 히스토리를 빠르게 파악해야하고 이를 위해 매우 다양한 사람들과 원활하게 소통할 수 있어야 해요.집중하는 프로덕트 외에도 다양한 운영 이슈들을 대응할 수 있어요.업무 효율을 위해 자주 발생하는 테스트케이스는 playwright 를 통해 자동화할 수 있어요.자동화 코드는 GitHub을 활용하여 풀 리퀘스트를 생성하고 관리 해요.매주 발생 하는 프론트 정기배포버전에 대해서 관리하고 릴리즈 해요.
""이런 분이라면 목표 달성에 확신을 얻을 것 같아요""플랫폼 별 환경을 고려한 테스트케이스 도출, 테스트 계획 수립 및 수행 경험이 있으신 분각종 협업 도구 Slack, Confluence, Jira, Redmine 등 버그트래킹 툴에 능숙하신 분소프트웨어 테스트 및 QA 에 대한 기본 지식 및 프로세스 지식이 있으신 분성실하고 꼼꼼한 업무 처리 능력을 보유 하신 분간결하고 명확한 커뮤니케이션이 가능하신 분테스팅에 대한 열정과 에너지를 갖고 계신 분소프트웨어 개발 라이프 사이클에 걸친 품질 관리 경험이 있으신 분1년 계약 근무가 가능하신 분
""이런 분이라면 장기적으로 서로에게 더 긍정적일 것 같아요!""웹 서비스 QA 경력 1년 이상 ~ 3년 이하playwright 를 통해 e2e test 를 작성해보신 분테스트 자동화 실무 경험이 있으신 분ISTQB, CSTS 등 테스팅 관련 자격증 보유자API 혹은 SQL을 이용하여 QA가 가능하신 분Checkly를 이용한 E2E 테스트 및 백엔드 API 테스트 경험이 있으신 분클라우드 환경에서 지속적인 테스트 수행 및 문제 보고 경험이 있으신 분",rallit
(주)야나두,[야나두] 프론트엔드 개발 (React),https://www.rallit.com/positions/1589/%EC%95%BC%EB%82%98%EB%91%90-%ED%94%84%EB%A1%A0%ED%8A%B8%EC%97%94%EB%93%9C-%EA%B0%9C%EB%B0%9C-react,"에듀테크 개발본부 웹 서비스 개발
React, Next.js, Javascript, TypeScript 개발 경험이 많으신 분styled-components 경험이 있으신 분React, Redux를 사용한 상태관리 개발 경험이 있으신 분HTML5, CSS 에 대한 지식을 보유한 분Backend 개발 협업 경험이 있으신 분
퍼블리싱 개발 경험자Cloud 기반 개발 환경 경험자 (AWS)단위 테스트, 통합 테스트 자동화 및 배포 자동화 경험자테스트 및 CI/CD 경험자",rallit
(주)올리브헬스케어,윈도우용 의료기기  SW 개발자 채용,https://www.rallit.com/positions/2013/%EC%9C%88%EB%8F%84%EC%9A%B0%EC%9A%A9-%EC%9D%98%EB%A3%8C%EA%B8%B0%EA%B8%B0-sw-%EA%B0%9C%EB%B0%9C%EC%9E%90-%EC%B1%84%EC%9A%A9,"의료기기 GUI 응용 SW 개발 (Windows)GUI 가이드에 따른 사용자 인터페이스 구축측정 데이터 수집 및 저장, 디스플레이 구현테스트 자동화 및 펌웨어 다운로드기타 의료기기 소프트웨어 프로세스가 요구하는 산출물 작성IEC62304 (의료기기 소프트웨어 프로세스)ISO13485 (의료기기 품질 시스템)ISO14971 (의료기기 위험 관리)
컴퓨터 공학 또는 유사 학위 대학 졸업 또는 상위 학위 보유자C++ (MFC) / C# (WPF)GUI 개발 경험 (닷넷프레임워크, QT 등)데이터베이스 연동이더넷(TCP), Wi-fi(TCP), 블루투스 등 주변 장치 연동
병원용 SW 개발 유 경험자DICOM 표준 관련 지식 보유자디자인 패턴 기반 개발 경험자형성 관리 툴 경험자 (Git 등)",rallit
(주)캐처스,Javascript / Typscript 개발,https://www.rallit.com/positions/1629/javascript-typscript-%EA%B0%9C%EB%B0%9C,"자사 하이브리드 웹/앱 개발
Javascript 개발 경력 5년 이상이신 분커머스 프로세스 중 결제 이후 클레임 (결제, 주문, 배송, 취소, 환불, 정산 등) 결제 이후 모든 과정에 대한 개발이 능숙하신 분쿠폰, 포인트와 관련된 프로모션에 대한 시스템 개발에 능숙하신 분
본인 스타일보다 협업과 완성이 우선이신 분꼼꼼한 테스트 코드를 작성하시는 분다양한 코드 스타일에 대한 유연성을 가지신 분어려운 문제를 끝까지 해결하시는 성향을 가지신 분",rallit
브랜디,프론트엔드 개발자 (Front-end Developer),https://www.rallit.com/positions/2039/%ED%94%84%EB%A1%A0%ED%8A%B8%EC%97%94%EB%93%9C-%EA%B0%9C%EB%B0%9C%EC%9E%90-front-end-developer,"브랜디에서 제공하는 커머스 웹 서비스 (브랜디/하이버/서울스토어 등)에 대한 성능 및 사용성 개선관리자(Admin)시스템 및 FMS 서비스에 대한 웹 프론트 개발신규 버티컬 서비스 구축과 생산성, 성능 향상을 위한 프레임워크 도입 및 아키텍처 설계
5년 이상의 웹 프론트엔드 개발 경험이 있으신 분2년 이상의 이커머스 개발 경험이 있으신 분다양한 프론트엔드 프레임워크 기반 개발 환경 구축 및 사용 경험이 있으신 분성능 최적화, 모바일 혹은 반응형 개발 경험이 있으신 분
Webpack, Rollup 등 번들러에 대한 이해와 구축 경험이 있으신 분Next js 등 SPA Framework를 이용하여 SSR 프로젝트를 경험이 있으신 분Redux, MobX 등 상태 관리 도구를 사용하여 개발 경험이 있으신 분Typescript, Flow를 이용한 정적 타이핑 경험이 있으신 분ESNext에 대한 이해 및 개발 경험이 있으신 분Flux 아키텍쳐에 대한 이해가 있으신 분Node.js 및 기타 웹 서버 구축이나 운영 경험이 있으신 분REST API, GitHub, CodeCommit 사용 경험이 있으신 분",rallit
